Acell X;Acell Y;Acell Z;Gyro X;Gyro Y;Gyro Z

-0.0098419189453125;-0.137481689453125;-0.991973876953125;0.05234229937195778;-0.025424666702747345;0.00475400872528553
-0.0098419189453125;-0.137481689453125;-0.991973876953125;0.05234229937195778;-0.025424666702747345;0.00475400872528553
-0.0098419189453125;-0.137481689453125;-0.991973876953125;0.05234229937195778;-0.025424666702747345;0.00475400872528553
-0.0098419189453125;-0.137481689453125;-0.991973876953125;0.05234229937195778;-0.025424666702747345;0.00475400872528553
-0.0098419189453125;-0.137481689453125;-0.991973876953125;0.05234229937195778;-0.025424666702747345;0.00475400872528553
-0.009857177734375;-0.1423492431640625;-1.0002899169921875;0.055204398930072784;-0.015800001099705696;0.007167898118495941
-0.009857177734375;-0.1423492431640625;-1.0002899169921875;0.055204398930072784;-0.015800001099705696;0.007167898118495941
-0.009857177734375;-0.1423492431640625;-1.0002899169921875;0.055204398930072784;-0.015800001099705696;0.007167898118495941
-0.009857177734375;-0.1423492431640625;-1.0002899169921875;0.055204398930072784;-0.015800001099705696;0.007167898118495941
-0.0099945068359375;-0.143585205078125;-1.008880615234375;0.05111192166805267;-0.006078132428228855;0.00920495018362999
-0.0099945068359375;-0.143585205078125;-1.008880615234375;0.05111192166805267;-0.006078132428228855;0.00920495018362999
-0.0099945068359375;-0.143585205078125;-1.008880615234375;0.05111192166805267;-0.006078132428228855;0.00920495018362999
-0.0099945068359375;-0.143585205078125;-1.008880615234375;0.05111192166805267;-0.006078132428228855;0.00920495018362999
-0.0099945068359375;-0.143585205078125;-1.008880615234375;0.05111192166805267;-0.006078132428228855;0.00920495018362999
-0.0099945068359375;-0.143585205078125;-1.008880615234375;0.03627464920282364;0.005212338641285896;0.009591374546289444
-0.01129150390625;-0.1443328857421875;-1.0123291015625;0.03627464920282364;0.005212338641285896;0.009591374546289444
-0.01129150390625;-0.1443328857421875;-1.0123291015625;0.03627464920282364;0.005212338641285896;0.009591374546289444
-0.01129150390625;-0.1443328857421875;-1.0123291015625;0.03627464920282364;0.005212338641285896;0.009591374546289444
-0.01129150390625;-0.1443328857421875;-1.0123291015625;0.03627464920282364;0.005212338641285896;0.009591374546289444
-0.01171875;-0.14508056640625;-1.01116943359375;0.017886321991682053;0.007223291788250208;0.00935994554311037
-0.01171875;-0.14508056640625;-1.01116943359375;0.017886321991682053;0.007223291788250208;0.00935994554311037
-0.01171875;-0.14508056640625;-1.01116943359375;0.017886321991682053;0.007223291788250208;0.00935994554311037
-0.01171875;-0.14508056640625;-1.01116943359375;0.017886321991682053;0.007223291788250208;0.00935994554311037
-0.01171875;-0.14508056640625;-1.01116943359375;0.017886321991682053;0.007223291788250208;0.00935994554311037
-0.010101318359375;-0.146484375;-1.0070953369140625;0.004849350079894066;-0.004315652418881655;0.008814796805381775
-0.010101318359375;-0.146484375;-1.0070953369140625;0.004849350079894066;-0.004315652418881655;0.008814796805381775
-0.010101318359375;-0.146484375;-1.0070953369140625;0.004849350079894066;-0.004315652418881655;0.008814796805381775
-0.010101318359375;-0.146484375;-1.0070953369140625;0.004849350079894066;-0.004315652418881655;0.008814796805381775
-0.010101318359375;-0.146484375;-1.0070953369140625;0.004849350079894066;-0.004315652418881655;0.008814796805381775
-0.010101318359375;-0.146484375;-1.0070953369140625;-0.00549170421436429;-0.01338797714561224;0.003629622282460332
-0.0084228515625;-0.147705078125;-1.0049591064453125;-0.00549170421436429;-0.01338797714561224;0.003629622282460332
-0.0084228515625;-0.147705078125;-1.0049591064453125;-0.00549170421436429;-0.01338797714561224;0.003629622282460332
-0.0084228515625;-0.147705078125;-1.0049591064453125;-0.00549170421436429;-0.01338797714561224;0.003629622282460332
-0.0084228515625;-0.147705078125;-1.0049591064453125;-0.00549170421436429;-0.01338797714561224;0.003629622282460332
-0.0072021484375;-0.1452789306640625;-1.00433349609375;-0.0065196845680475235;-0.019111109897494316;0.0011355718597769737
-0.0072021484375;-0.1452789306640625;-1.00433349609375;-0.0065196845680475235;-0.019111109897494316;0.0011355718597769737
-0.0072021484375;-0.1452789306640625;-1.00433349609375;-0.0065196845680475235;-0.019111109897494316;0.0011355718597769737
-0.0072021484375;-0.1452789306640625;-1.00433349609375;-0.0065196845680475235;-0.019111109897494316;0.0011355718597769737
-0.0072021484375;-0.1452789306640625;-1.00433349609375;-0.0065196845680475235;-0.019111109897494316;0.0011355718597769737
-0.00811767578125;-0.142059326171875;-1.005706787109375;-0.009495234116911888;-0.015836752951145172;0.0035475967451930046
-0.00811767578125;-0.142059326171875;-1.005706787109375;-0.009495234116911888;-0.015836752951145172;0.0035475967451930046
-0.00811767578125;-0.142059326171875;-1.005706787109375;-0.009495234116911888;-0.015836752951145172;0.0035475967451930046
-0.00811767578125;-0.142059326171875;-1.005706787109375;-0.009495234116911888;-0.015836752951145172;0.0035475967451930046
-0.00811767578125;-0.142059326171875;-1.005706787109375;-0.009495234116911888;-0.015836752951145172;0.0035475967451930046
-0.0084686279296875;-0.1392822265625;-1.0059661865234375;-0.007505853194743395;-0.008495483547449112;0.0017427726415917277
